Species,RA,TAX_ID
Aquisalimonas,3.1623396548854404e-07,406099
Candidatus Kryptonium,3.1623396548854404e-07,1855365
Luteibacter,3.1623396548854404e-07,242605
Thiolapillus,3.1623396548854404e-07,1608298
Leptospirillum,3.1623396548854404e-07,179
Thiobacillus,3.1623396548854404e-07,919
Indibacter,3.1623396548854404e-07,647744
Methylosarcina,3.1623396548854404e-07,160800
Caldanaerobacter,3.1623396548854404e-07,249529
Rufibacter,3.1623396548854404e-07,1379908
Calothrix,3.1623396548854404e-07,1186
Geobacter,3.1623396548854404e-07,28231
Desulfurobacterium,3.1623396548854404e-07,64159
Curvibacter,3.1623396548854404e-07,281915
Muribacter,3.1623396548854404e-07,1857532
Lacticigenium,3.1623396548854404e-07,633405
Xylophilus,3.1623396548854404e-07,54066
Bdellovibrio,3.1623396548854404e-07,958
Aphanizomenon,3.1623396548854404e-07,1175
Labilibacter,3.1623396548854404e-07,1849718
Weeksella,3.1623396548854404e-07,1013
Gardnerella,3.1623396548854404e-07,2701
Thermus,3.1623396548854404e-07,270
Lihuaxuella,3.1623396548854404e-07,1522429
Cytophaga,3.1623396548854404e-07,978
Lentisphaera,3.1623396548854404e-07,256846
Thermomonas,3.1623396548854404e-07,141948
Pseudanabaena,3.1623396548854404e-07,1152
Christensenella,3.1623396548854404e-07,990721
Anaerofustis,3.1623396548854404e-07,264995
Parvimonas,3.1623396548854404e-07,543311
Rodentibacter,3.1623396548854404e-07,1960084
Diaphorobacter,3.1623396548854404e-07,238749
Pseudobacteroides,3.1623396548854404e-07,1486726
Myxococcus,3.1623396548854404e-07,32
Herminiimonas,3.1623396548854404e-07,303379
Candidatus Portiera,3.1623396548854404e-07,235572
Candidatus Doolittlea,3.1623396548854404e-07,1906657
Knoellia,3.1623396548854404e-07,136099
Kushneria,3.1623396548854404e-07,504090
Desulfonatronum,3.1623396548854404e-07,66848
Akkermansia,3.1623396548854404e-07,239934
Muricauda,3.1623396548854404e-07,111500
Ectothiorhodosinus,3.1623396548854404e-07,233099
Pacificibacter,3.1623396548854404e-07,1042323
Brevundimonas,2.635283045737867e-07,41275
Leifsonia,2.1082264365902936e-07,110932
Holdemanella,2.1082264365902936e-07,1573535
Massilioclostridium,2.1082264365902936e-07,1935927
Criibacterium,2.1082264365902936e-07,1937664
Immundisolibacter,2.1082264365902936e-07,1934947
Hathewaya,2.1082264365902936e-07,1769729
Demequina,2.1082264365902936e-07,577469
Anaerosporobacter,2.1082264365902936e-07,653683
Thermovibrio,2.1082264365902936e-07,171868
Marininema,2.1082264365902936e-07,1155934
Actinospica,2.1082264365902936e-07,414715
Nautella,2.1082264365902936e-07,481445
Proteiniclasticum,2.1082264365902936e-07,1155385
Geminicoccus,2.1082264365902936e-07,489140
Methylopila,2.1082264365902936e-07,61653
Inquilinus,2.1082264365902936e-07,171673
Lawsonella,2.1082264365902936e-07,1847725
Psychroserpens,2.1082264365902936e-07,49277
Thioploca,2.1082264365902936e-07,40751
Sellimonas,2.1082264365902936e-07,1769710
Anaerocolumna,2.1082264365902936e-07,1843210
Nitrosovibrio,2.1082264365902936e-07,1232
Syntrophobotulus,2.1082264365902936e-07,51196
Caulobacter,2.1082264365902936e-07,75
Cyanothece,2.1082264365902936e-07,43988
Peptoanaerobacter,2.1082264365902936e-07,1913599
Ramlibacter,2.1082264365902936e-07,174951
Desnuesiella,2.1082264365902936e-07,1924062
Leeia,2.1082264365902936e-07,650341
Mangrovimonas,2.1082264365902936e-07,1211036
Siansivirga,2.1082264365902936e-07,1204360
Polycyclovorans,2.1082264365902936e-07,1274363
Caldibacillus,2.1082264365902936e-07,1276290
Oceanicaulis,2.1082264365902936e-07,153232
Thermotalea,2.1082264365902936e-07,648799
Thermaerobacter,2.1082264365902936e-07,73918
Perlucidibaca,2.1082264365902936e-07,661182
Dorea,2.1082264365902936e-07,189330
Ferrithrix,2.1082264365902936e-07,643949
Allobaculum,2.1082264365902936e-07,174708
Polaribacter,2.1082264365902936e-07,52959
Ochrobactrum,2.1082264365902936e-07,528
Tolypothrix,2.1082264365902936e-07,111782
Romboutsia,2.1082264365902936e-07,1501226
Nevskia,2.1082264365902936e-07,64001
Drancourtella,2.1082264365902936e-07,1903506
Halofilum,2.1082264365902936e-07,1929135
Catonella,2.1082264365902936e-07,43996
Herpetosiphon,2.1082264365902936e-07,64
Amycolatopsis,2.1082264365902936e-07,1813
Thermobrachium,2.1082264365902936e-07,150333
Sulfurospirillum,2.1082264365902936e-07,57665
Kandleria,2.1082264365902936e-07,1279388
Caloranaerobacter,2.1082264365902936e-07,171003
Sutterella,2.1082264365902936e-07,40544
Roseospirillum,2.1082264365902936e-07,83400
Amantichitinum,2.1082264365902936e-07,1433987
Runella,2.1082264365902936e-07,105
Bizionia,2.1082264365902936e-07,283785
Ottowia,2.1082264365902936e-07,219181
Phaeodactylibacter,2.1082264365902936e-07,1564515
Robiginitalea,2.1082264365902936e-07,252306
Rhodovulum,2.1082264365902936e-07,34008
Fulvimarina,2.1082264365902936e-07,217510
Atopobium,2.1082264365902936e-07,1380
Intestinimonas,2.1082264365902936e-07,1392389
Blattabacterium,2.1082264365902936e-07,34098
Sporomusa,2.1082264365902936e-07,2375
Alkalilimnicola,2.1082264365902936e-07,133193
Formivibrio,2.1082264365902936e-07,83764
Sinorhizobium,2.1082264365902936e-07,28105
Aeribacillus,2.1082264365902936e-07,1055323
Salinispora,2.1082264365902936e-07,168694
Gorillibacterium,2.1082264365902936e-07,1689250
Pseudochrobactrum,2.1082264365902936e-07,354349
Roseivirga,2.1082264365902936e-07,290180
Thiohalocapsa,2.1082264365902936e-07,85079
Chryseolinea,2.1082264365902936e-07,1433993
Halanaerobium,2.1082264365902936e-07,2330
Afipia,2.1082264365902936e-07,1033
Silvimonas,2.1082264365902936e-07,300264
Taylorella,2.1082264365902936e-07,29574
Erythrobacter,2.1082264365902936e-07,1041
Haliscomenobacter,2.1082264365902936e-07,2349
Azohydromonas,2.1082264365902936e-07,312063
Prolixibacter,2.1082264365902936e-07,314318
Acetitomaculum,2.1082264365902936e-07,31980
Martelella,2.1082264365902936e-07,293088
Syntrophomonas,2.1082264365902936e-07,862
Silanimonas,2.1082264365902936e-07,292713
Ruminobacter,2.1082264365902936e-07,866
Saccharibacter,2.1082264365902936e-07,231052
Laceyella,2.1082264365902936e-07,292635
Marinicella,2.1082264365902936e-07,863253
Desulforhopalus,2.1082264365902936e-07,40413
Caldanaerobius,2.1082264365902936e-07,862261
Candidatus Accumulibacter,2.1082264365902936e-07,327159
Rubrivivax,2.1082264365902936e-07,28067
Jiangella,2.1082264365902936e-07,281472
Arhodomonas,2.1082264365902936e-07,2368
Spirosoma,2.1082264365902936e-07,107
Ruegeria,2.1082264365902936e-07,97050
Donghicola,2.1082264365902936e-07,393277
Thiohalomonas,2.1082264365902936e-07,397268
Mahella,2.1082264365902936e-07,252965
Aquimonas,2.1082264365902936e-07,265718
Xanthobacter,2.1082264365902936e-07,279
Candidatus Pelagibacter,2.1082264365902936e-07,198251
Echinicola,2.1082264365902936e-07,390846
Sulfurovum,2.1082264365902936e-07,265570
Zooshikella,2.1082264365902936e-07,202771
Leptospira,2.1082264365902936e-07,171
Fulvivirga,2.1082264365902936e-07,396811
Tepidiphilus,2.1082264365902936e-07,203470
Trichormus,2.1082264365902936e-07,264688
Congregibacter,2.1082264365902936e-07,393661
Maribacter,2.1082264365902936e-07,252356
Spirochaeta,2.1082264365902936e-07,146
Verminephrobacter,2.1082264365902936e-07,364316
Mycoplasma,2.1082264365902936e-07,2093
Anaerostipes,2.1082264365902936e-07,207244
Tardiphaga,2.1082264365902936e-07,1395974
Terasakiella,2.1082264365902936e-07,196080
Candidatus Contendobacter,2.1082264365902936e-07,1400859
Saccharothrix,2.1082264365902936e-07,2071
Methylobacillus,2.1082264365902936e-07,404
Oligotropha,2.1082264365902936e-07,40136
Deefgea,2.1082264365902936e-07,400947
Labrenzia,1.5811698274427202e-07,478070
Thalassobius,1.5811698274427202e-07,335927
Ancylobacter,1.0541132182951468e-07,99
Apibacter,1.0541132182951468e-07,1778601
Natribacillus,1.0541132182951468e-07,1150774
Desulfomicrobium,1.0541132182951468e-07,898
Ignatzschineria,1.0541132182951468e-07,112008
Cucumibacter,1.0541132182951468e-07,1121251
Gluconacetobacter,1.0541132182951468e-07,89583
Kribbella,1.0541132182951468e-07,182639
Desulfococcus,1.0541132182951468e-07,896
Caldisalinibacter,1.0541132182951468e-07,1640153
Oceanibaculum,1.0541132182951468e-07,659693
Marivita,1.0541132182951468e-07,659428
Starkeya,1.0541132182951468e-07,152053
Dongia,1.0541132182951468e-07,1146845
Synechocystis,1.0541132182951468e-07,1142
Roseivivax,1.0541132182951468e-07,93682
Candidatus Paracaedibacter,1.0541132182951468e-07,1521255
Melioribacter,1.0541132182951468e-07,1134403
Candidatus Tenderia,1.0541132182951468e-07,1813600
Roseateles,1.0541132182951468e-07,93681
Gallionella,1.0541132182951468e-07,96
Pandoraea,1.0541132182951468e-07,93217
Smithella,1.0541132182951468e-07,182623
Solitalea,1.0541132182951468e-07,929509
Dysgonomonas,1.0541132182951468e-07,156973
Ezakiella,1.0541132182951468e-07,1582879
Bauldia,1.0541132182951468e-07,1145345
Kyrpidia,1.0541132182951468e-07,1129704
Asaia,1.0541132182951468e-07,91914
Haematospirillum,1.0541132182951468e-07,1804663
Melaminivora,1.0541132182951468e-07,1649468
Thiomargarita,1.0541132182951468e-07,90372
Maritalea,1.0541132182951468e-07,623276
Ahrensia,1.0541132182951468e-07,152180
Natronincola,1.0541132182951468e-07,89958
Pseudopelagicola,1.0541132182951468e-07,1649483
Salinarimonas,1.0541132182951468e-07,690086
Labilithrix,1.0541132182951468e-07,1524217
Caldicoprobacter,1.0541132182951468e-07,715222
Psychroflexus,1.0541132182951468e-07,83612
Porphyromonas,1.0541132182951468e-07,836
Fibrobacter,1.0541132182951468e-07,832
Roseovarius,1.0541132182951468e-07,74030
Rhodobacter,1.0541132182951468e-07,1060
Tomitella,1.0541132182951468e-07,741759
Pelistega,1.0541132182951468e-07,106146
Nitrospirillum,1.0541132182951468e-07,1543705
Candidatus Adiutrix,1.0541132182951468e-07,1705729
Pseudorhodoferax,1.0541132182951468e-07,747294
Ensifer,1.0541132182951468e-07,106591
Cellulomonas,1.0541132182951468e-07,1707
Dolichospermum,1.0541132182951468e-07,748770
Duganella,1.0541132182951468e-07,75654
Oligoflexus,1.0541132182951468e-07,1553903
Delftia,1.0541132182951468e-07,80865
Denitrobacterium,1.0541132182951468e-07,79603
Terrisporobacter,1.0541132182951468e-07,1505652
Propionibacterium,1.0541132182951468e-07,1743
Paenarthrobacter,1.0541132182951468e-07,1742992
Woeseia,1.0541132182951468e-07,1738655
Ignavibacterium,1.0541132182951468e-07,795750
Casaltella,1.0541132182951468e-07,1715793
Succinispira,1.0541132182951468e-07,78119
Rickettsia,1.0541132182951468e-07,780
Chishuiella,1.0541132182951468e-07,1572663
Cylindrospermopsis,1.0541132182951468e-07,77021
Waddlia,1.0541132182951468e-07,71666
Propionivibrio,1.0541132182951468e-07,83766
Dehalogenimonas,1.0541132182951468e-07,670486
Hapalosiphon,1.0541132182951468e-07,162985
Desulfuromonas,1.0541132182951468e-07,890
Succinatimonas,1.0541132182951468e-07,674963
Thermodesulforhabdus,1.0541132182951468e-07,88358
Modestobacter,1.0541132182951468e-07,88138
Leptothrix,1.0541132182951468e-07,88
Diplorickettsia,1.0541132182951468e-07,873565
Sporanaerobacter,1.0541132182951468e-07,165812
Ilumatobacter,1.0541132182951468e-07,682522
Dichelobacter,1.0541132182951468e-07,869
Mogibacterium,1.0541132182951468e-07,86331
Terracidiphilus,1.0541132182951468e-07,1768185
Fibrella,1.0541132182951468e-07,861914
Candidatus Kapabacteria,1.0541132182951468e-07,1662329
Caminicella,1.0541132182951468e-07,166484
Cellulophaga,1.0541132182951468e-07,104264
Prosthecochloris,1.0541132182951468e-07,1101
Hyphomonas,1.0541132182951468e-07,85
Fusobacterium,1.0541132182951468e-07,848
Paramesorhizobium,1.0541132182951468e-07,1759400
Kaistia,1.0541132182951468e-07,166953
Tindallia,1.0541132182951468e-07,69894
Rhodospira,1.0541132182951468e-07,69959
Paenalcaligenes,1.0541132182951468e-07,1100891
Pelodictyon,1.0541132182951468e-07,1099
Novibacillus,1.0541132182951468e-07,1677050
Candidatus Methylopumilus,1.0541132182951468e-07,1679002
Anaerovorax,1.0541132182951468e-07,109326
Desulfobacca,1.0541132182951468e-07,60892
Fusicatenibacter,1.0541132182951468e-07,1407607
Azorhizobium,1.0541132182951468e-07,6
Tepidibacter,1.0541132182951468e-07,214904
Variovorax,1.0541132182951468e-07,34072
Candidatus Atelocyanobacterium,1.0541132182951468e-07,1453359
Anaerobiospirillum,1.0541132182951468e-07,13334
Acidomonas,1.0541132182951468e-07,34000
Desulfatibacillum,1.0541132182951468e-07,218207
Halohasta,1.0541132182951468e-07,1450140
Candidatus Competibacter,1.0541132182951468e-07,221279
Agromyces,1.0541132182951468e-07,33877
Turneriella,1.0541132182951468e-07,338321
Hyalangium,1.0541132182951468e-07,224455
Thorsellia,1.0541132182951468e-07,336803
Candidatus Phaeomarinobacter,1.0541132182951468e-07,1541445
Zymobacter,1.0541132182951468e-07,33073
Gloeobacter,1.0541132182951468e-07,33071
Oceanibulbus,1.0541132182951468e-07,225421
Sulfolobus,1.0541132182951468e-07,2284
Dissulfuribacter,1.0541132182951468e-07,1433998
Halothermothrix,1.0541132182951468e-07,32636
Dokdonia,1.0541132182951468e-07,326319
Gracilibacter,1.0541132182951468e-07,342658
Micavibrio,1.0541132182951468e-07,213485
Saccharospirillum,1.0541132182951468e-07,231683
Simplicispira,1.0541132182951468e-07,352450
Desulfurispirillum,1.0541132182951468e-07,393029
Halalkalibacillus,1.0541132182951468e-07,392825
Aquincola,1.0541132182951468e-07,391952
Blastococcus,1.0541132182951468e-07,38501
Dietzia,1.0541132182951468e-07,37914
Propionimicrobium,1.0541132182951468e-07,203133
Mariprofundus,1.0541132182951468e-07,377315
Bacteriovorax,1.0541132182951468e-07,146784
Gemmobacter,1.0541132182951468e-07,204456
Marinovum,1.0541132182951468e-07,367771
Sandarakinorhabdus,1.0541132182951468e-07,362865
Altererythrobacter,1.0541132182951468e-07,361177
Rhizobacter,1.0541132182951468e-07,212743
Pseudoduganella,1.0541132182951468e-07,1522432
Holophaga,1.0541132182951468e-07,35838
Acetivibrio,1.0541132182951468e-07,35829
Lutibacter,1.0541132182951468e-07,358023
Nitrospina,1.0541132182951468e-07,35800
Rugamonas,1.0541132182951468e-07,212744
Pontibacter,1.0541132182951468e-07,323449
Leptotrichia,1.0541132182951468e-07,32067
Ventosimonas,1.0541132182951468e-07,1827307
Thioclava,1.0541132182951468e-07,285107
Leeuwenhoekiella,1.0541132182951468e-07,283735
Odoribacter,1.0541132182951468e-07,283168
Mucispirillum,1.0541132182951468e-07,248038
Ornithobacterium,1.0541132182951468e-07,28250
Petrotoga,1.0541132182951468e-07,28236
Chelatococcus,1.0541132182951468e-07,28209
Rhodoferax,1.0541132182951468e-07,28065
Sulfobacillus,1.0541132182951468e-07,28033
Thermincola,1.0541132182951468e-07,278993
Xiangella,1.0541132182951468e-07,1398560
Fervidicella,1.0541132182951468e-07,1403538
Phormidesmis,1.0541132182951468e-07,1005722
Geopsychrobacter,1.0541132182951468e-07,271087
Ethanoligenens,1.0541132182951468e-07,253238
Nitratifractor,1.0541132182951468e-07,269260
Pseudoclavibacter,1.0541132182951468e-07,255204
Hydrogenibacillus,1.0541132182951468e-07,1609627
Rhodopirellula,1.0541132182951468e-07,265488
Thermosinus,1.0541132182951468e-07,261684
Nitratireductor,1.0541132182951468e-07,245876
Winogradskyella,1.0541132182951468e-07,286104
Neoasaia,1.0541132182951468e-07,320496
Sulfuricurvum,1.0541132182951468e-07,286130
Thiomonas,1.0541132182951468e-07,32012
Hylemonella,1.0541132182951468e-07,232523
Leadbetterella,1.0541132182951468e-07,319458
Sideroxydans,1.0541132182951468e-07,314343
Pseudoruegeria,1.0541132182951468e-07,311411
Elizabethkingia,1.0541132182951468e-07,308865
Brucella,1.0541132182951468e-07,234
Phaeobacter,1.0541132182951468e-07,302485
Catenibacterium,1.0541132182951468e-07,135858
Terrimonas,1.0541132182951468e-07,296051
Rubellimicrobium,1.0541132182951468e-07,295418
Chitinimonas,1.0541132182951468e-07,240411
Seinonella,1.0541132182951468e-07,292637
Hespellia,1.0541132182951468e-07,241189
Thermosipho,1.0541132182951468e-07,2420
Thermoanaerobacterium,1.0541132182951468e-07,28895
Roseobacter,1.0541132182951468e-07,2433
Hydrocarboniphaga,1.0541132182951468e-07,243627
Methylohalobius,1.0541132182951468e-07,244364
Actinomadura,1.0541132182951468e-07,1988
Barnesiella,1.0541132182951468e-07,397864
Actinokineospora,1.0541132182951468e-07,39845
Pseudolabrys,1.0541132182951468e-07,556257
Rhodobaca,1.0541132182951468e-07,119541
Thermithiobacillus,1.0541132182951468e-07,119979
Methylocella,1.0541132182951468e-07,120652
Zymomonas,1.0541132182951468e-07,541
Roseiflexus,1.0541132182951468e-07,120961
Nakamurella,1.0541132182951468e-07,53460
Janibacter,1.0541132182951468e-07,53457
Intrasporangium,1.0541132182951468e-07,53357
Stomatobaculum,1.0541132182951468e-07,1213720
Desulfocapsa,1.0541132182951468e-07,53318
Candidatus Aquiluna,1.0541132182951468e-07,529881
Xenococcus,1.0541132182951468e-07,52607
Mesoaciditoga,1.0541132182951468e-07,1495038
Sharpea,1.0541132182951468e-07,519427
Acuticoccus,1.0541132182951468e-07,1904377
Sneathiella,1.0541132182951468e-07,510690
Cloacibacillus,1.0541132182951468e-07,508459
Acidisphaera,1.0541132182951468e-07,50714
Cloacibacterium,1.0541132182951468e-07,501783
Aromatoleum,1.0541132182951468e-07,551759
Micromonospora,1.0541132182951468e-07,1873
Brackiella,1.0541132182951468e-07,124224
Nitritalea,1.0541132182951468e-07,1187887
Nocardioides,1.0541132182951468e-07,1839
Rickettsiella,1.0541132182951468e-07,59195
Spirulina,1.0541132182951468e-07,1154
Robinsoniella,1.0541132182951468e-07,588605
Neorhizobium,1.0541132182951468e-07,1525371
Glycomyces,1.0541132182951468e-07,58113
Desulfotignum,1.0541132182951468e-07,115780
Saccharomonospora,1.0541132182951468e-07,1851
Lachnoanaerobaculum,1.0541132182951468e-07,1164882
Frankia,1.0541132182951468e-07,1854
Nesterenkonia,1.0541132182951468e-07,57494
Nostoc,1.0541132182951468e-07,1177
Butyricimonas,1.0541132182951468e-07,574697
Shimia,1.0541132182951468e-07,573139
Chrysiogenes,1.0541132182951468e-07,118004
Aquaspirillum,1.0541132182951468e-07,187
Magnetospira,1.0541132182951468e-07,1182780
Salinimicrobium,1.0541132182951468e-07,561367
Dehalobacter,1.0541132182951468e-07,56112
Sphaerochaeta,1.0541132182951468e-07,399320
Nitrospira,1.0541132182951468e-07,1234
Fuchsiella,1.0541132182951468e-07,1242734
Sunxiuqinia,1.0541132182951468e-07,1254401
Mesoflavibacter,1.0541132182951468e-07,444051
Polynucleobacter,1.0541132182951468e-07,44013
Bittarella,1.0541132182951468e-07,1929297
Robiginitomaculum,1.0541132182951468e-07,437506
Thermoleophilum,1.0541132182951468e-07,192992
Draconibacterium,1.0541132182951468e-07,1471399
Halobacteroides,1.0541132182951468e-07,42417
Mobilibacterium,1.0541132182951468e-07,1935192
Dactylococcopsis,1.0541132182951468e-07,13034
Thiorhodospira,1.0541132182951468e-07,154346
Pseudophaeobacter,1.0541132182951468e-07,1541822
Ferrovum,1.0541132182951468e-07,416212
Azospira,1.0541132182951468e-07,146937
Suttonella,1.0541132182951468e-07,13275
Nodularia,1.0541132182951468e-07,159191
Actinomycetospora,1.0541132182951468e-07,402649
Thermovenabulum,1.0541132182951468e-07,159730
Methylocystis,1.0541132182951468e-07,133
Salinibacter,1.0541132182951468e-07,146918
Candidatus Fukatsuia,1.0541132182951468e-07,1927833
Adlercreutzia,1.0541132182951468e-07,447020
Frondihabitans,1.0541132182951468e-07,447237
Plesiocystis,1.0541132182951468e-07,191767
Caminibacter,1.0541132182951468e-07,191301
Lautropia,1.0541132182951468e-07,47670
Nafulsella,1.0541132182951468e-07,1265689
Dielma,1.0541132182951468e-07,1472649
Candidatus Desulforudis,1.0541132182951468e-07,471826
Archangium,1.0541132182951468e-07,47
Sarcina,1.0541132182951468e-07,1266
Orenia,1.0541132182951468e-07,46468
Phocea,1.0541132182951468e-07,1926663
Micrococcus,1.0541132182951468e-07,1269
Anaerosphaera,1.0541132182951468e-07,1273095
Segetibacter,1.0541132182951468e-07,460073
Kroppenstedtia,1.0541132182951468e-07,1274351
Elioraea,1.0541132182951468e-07,457933
Mucinivorans,1.0541132182951468e-07,1611681
Chelativorans,1.0541132182951468e-07,449972
Fangia,1.0541132182951468e-07,482136
Thalassobium,5.270566091475734e-08,633130
Olsenella,5.270566091475734e-08,133925
Caenispirillum,5.270566091475734e-08,414051
Jannaschia,5.270566091475734e-08,188905
Rubinisphaera,5.270566091475734e-08,1649490
