Species,RA,TAX_ID
Candidatus Ishikawaella,9.695602780203325e-07,409304
Dongia,9.695602780203325e-07,1146845
Gilvimarinus,9.695602780203325e-07,940550
Pseudoruegeria,9.695602780203325e-07,311411
Hydrogenovibrio,9.695602780203325e-07,28884
Tardiphaga,9.695602780203325e-07,1395974
Rhodovulum,9.695602780203325e-07,34008
Acidisphaera,9.695602780203325e-07,50714
Thiocapsa,9.695602780203325e-07,1056
Stappia,9.695602780203325e-07,152161
Massilibacterium,9.695602780203325e-07,1923871
Salinicola,9.695602780203325e-07,404432
Viridibacillus,9.695602780203325e-07,496496
Geothrix,9.695602780203325e-07,44675
Sulfitobacter,9.695602780203325e-07,60136
Gracilibacillus,9.15695818130314e-07,74385
Komagataeibacter,8.618313582402955e-07,1434011
Veillonella,8.618313582402955e-07,29465
Pontibacillus,8.618313582402955e-07,289201
Dehalobacter,8.618313582402955e-07,56112
Meiothermus,8.618313582402955e-07,65551
Fontimonas,8.618313582402955e-07,1434005
Oceaniovalibus,8.618313582402955e-07,1207070
Nesterenkonia,8.618313582402955e-07,57494
Fructobacillus,8.618313582402955e-07,559173
Nitrosococcus,8.618313582402955e-07,1227
Zhongshania,8.618313582402955e-07,1434050
Marinimicrobium,8.618313582402955e-07,359337
Candidatus Riesia,8.618313582402955e-07,401618
Vulcanibacillus,8.618313582402955e-07,551771
Thiohalospira,8.618313582402955e-07,476278
Candidatus Gullanella,8.618313582402955e-07,1906661
Defluviimonas,8.618313582402955e-07,1097466
Leifsonia,8.618313582402955e-07,110932
Alkaliphilus,8.618313582402955e-07,114627
Anaplasma,8.618313582402955e-07,768
Halanaerobium,8.618313582402955e-07,2330
Bauldia,8.618313582402955e-07,1145345
Leeia,7.541024384602586e-07,650341
Acetobacter,7.541024384602586e-07,434
Modestobacter,7.541024384602586e-07,88138
Candidatus Symbiobacter,7.541024384602586e-07,1436289
Nannocystis,7.541024384602586e-07,53
Candidatus Thiodiazotropha,7.541024384602586e-07,1913444
Planobispora,7.541024384602586e-07,29298
Pimelobacter,7.541024384602586e-07,2044
Roseburia,7.541024384602586e-07,841
Lachnobacterium,7.541024384602586e-07,140625
Ochrobactrum,7.541024384602586e-07,528
Micrococcus,7.541024384602586e-07,1269
Sporolactobacillus,7.541024384602586e-07,2077
Gemmatimonas,7.541024384602586e-07,173479
Candidatus Moranella,7.541024384602586e-07,1048757
Catenulispora,7.541024384602586e-07,414878
Lactonifactor,7.541024384602586e-07,420345
Paenirhodobacter,7.541024384602586e-07,1470577
Carnimonas,7.541024384602586e-07,64322
Helcococcus,7.541024384602586e-07,31983
Terracidiphilus,7.541024384602586e-07,1768185
Marmoricola,7.541024384602586e-07,86795
Luteipulveratus,7.541024384602586e-07,745364
Oleispira,7.541024384602586e-07,188907
Vitreoscilla,7.541024384602586e-07,59
Blastochloris,7.541024384602586e-07,59282
Collinsella,7.541024384602586e-07,102106
Oceanobacter,7.541024384602586e-07,196079
Solobacterium,7.541024384602586e-07,123375
Pseudaminobacter,7.541024384602586e-07,93368
Thalassolituus,7.541024384602586e-07,187492
Domibacillus,6.463735186802216e-07,1433999
Methylosinus,6.463735186802216e-07,425
Pseudorhizobium,6.463735186802216e-07,1903858
Desulfuromonas,6.463735186802216e-07,890
Belnapia,6.463735186802216e-07,365532
Pararhodospirillum,6.463735186802216e-07,1612157
Dermacoccus,6.463735186802216e-07,57495
Jeotgalicoccus,6.463735186802216e-07,227979
Desulfocurvus,6.463735186802216e-07,700595
Desulfarculus,6.463735186802216e-07,453229
Eremococcus,6.463735186802216e-07,171412
Angelakisella,6.463735186802216e-07,1935176
Caryophanon,6.463735186802216e-07,33976
Phaeobacter,6.463735186802216e-07,302485
Candidatus Methylopumilus,6.463735186802216e-07,1679002
Cribrihabitans,6.463735186802216e-07,1604279
Heliobacterium,6.463735186802216e-07,2697
Sandarakinorhabdus,6.463735186802216e-07,362865
Pseudohongiella,6.463735186802216e-07,1524249
Patulibacter,6.463735186802216e-07,361607
Actinokineospora,6.463735186802216e-07,39845
Tranquillimonas,6.463735186802216e-07,1400062
Palleronia,6.463735186802216e-07,315422
Roseibacterium,6.463735186802216e-07,159345
Ventosimonas,6.463735186802216e-07,1827307
Altererythrobacter,6.463735186802216e-07,361177
Nakamurella,6.463735186802216e-07,53460
Piscicoccus,6.463735186802216e-07,985001
Wenxinia,6.463735186802216e-07,653686
Thermoanaerobacter,6.463735186802216e-07,1754
Curtobacterium,6.463735186802216e-07,2034
Blastococcus,6.463735186802216e-07,38501
Niveispirillum,6.463735186802216e-07,1543704
Labrenzia,6.463735186802216e-07,478070
Streptosporangium,6.463735186802216e-07,2000
Thiobacimonas,6.463735186802216e-07,1701761
Bdellovibrio,6.463735186802216e-07,958
Candidatus Thiosymbion,6.463735186802216e-07,1907535
Aestuariibacter,6.463735186802216e-07,249523
Thermomonospora,6.463735186802216e-07,2019
Desulfonatronum,6.463735186802216e-07,66848
Acidipropionibacterium,6.463735186802216e-07,1912215
Bhargavaea,6.463735186802216e-07,941338
Thermobrachium,6.463735186802216e-07,150333
Cellulosilyticum,6.463735186802216e-07,698776
Mameliella,6.463735186802216e-07,1434019
Aeromicrobium,6.463735186802216e-07,2040
Salimicrobium,6.463735186802216e-07,351195
Oligotropha,6.463735186802216e-07,40136
Fodinicurvata,6.463735186802216e-07,1121829
Sediminimonas,6.463735186802216e-07,659427
Leptospira,6.463735186802216e-07,171
Methylocystis,5.386445989001847e-07,133
Pseudobutyrivibrio,5.386445989001847e-07,46205
Halorhodospira,5.386445989001847e-07,85108
Paludisphaera,5.386445989001847e-07,1763521
Morococcus,5.386445989001847e-07,212742
Motiliproteus,5.386445989001847e-07,1775292
Thorsellia,5.386445989001847e-07,336803
Celeribacter,5.386445989001847e-07,875170
Lentibacillus,5.386445989001847e-07,175304
Kytococcus,5.386445989001847e-07,57499
Neorhizobium,5.386445989001847e-07,1525371
Fusobacterium,5.386445989001847e-07,848
Yangia,5.386445989001847e-07,354203
Singulisphaera,5.386445989001847e-07,466152
Eggerthella,5.386445989001847e-07,84111
Pseudarthrobacter,5.386445989001847e-07,1742993
Rubellimicrobium,5.386445989001847e-07,295418
Terribacillus,5.386445989001847e-07,459532
Succinatimonas,5.386445989001847e-07,674963
Kutzneria,5.386445989001847e-07,43356
Novispirillum,5.386445989001847e-07,660514
Alistipes,5.386445989001847e-07,239759
Fibrobacter,5.386445989001847e-07,832
Nitrobacter,5.386445989001847e-07,911
Caviibacter,5.386445989001847e-07,1792239
Oleibacter,5.386445989001847e-07,759360
Thermocrispum,5.386445989001847e-07,37924
Roseobacter,5.386445989001847e-07,2433
Cucumibacter,5.386445989001847e-07,1121251
Pseudodonghicola,5.386445989001847e-07,1649481
Thalassospira,5.386445989001847e-07,168934
Simonsiella,5.386445989001847e-07,71
Methyloligella,5.386445989001847e-07,1485594
Cardiobacterium,5.386445989001847e-07,2717
Kribbella,5.386445989001847e-07,182639
Micromonospora,5.386445989001847e-07,1873
Granulicella,5.386445989001847e-07,940557
Achromatium,5.386445989001847e-07,44937
Deferrisoma,5.386445989001847e-07,1125862
Opitutus,5.386445989001847e-07,178440
Leucothrix,5.386445989001847e-07,45247
Phycicoccus,5.386445989001847e-07,367298
Brucella,5.386445989001847e-07,234
Alicyclobacillus,5.386445989001847e-07,29330
Desulfomicrobium,5.386445989001847e-07,898
Snodgrassella,5.386445989001847e-07,1193515
Kordia,5.386445989001847e-07,221065
Rubrimonas,5.386445989001847e-07,89523
Maritimibacter,4.3091567912014775e-07,404235
Shuttleworthia,4.3091567912014775e-07,177971
Granulibacter,4.3091567912014775e-07,364409
Acidicaldus,4.3091567912014775e-07,368783
Terriglobus,4.3091567912014775e-07,392733
Nonlabens,4.3091567912014775e-07,363408
Rhizomicrobium,4.3091567912014775e-07,1241326
Peptoclostridium,4.3091567912014775e-07,1481960
Donghicola,4.3091567912014775e-07,393277
Salinihabitans,4.3091567912014775e-07,1398404
Gluconacetobacter,4.3091567912014775e-07,89583
Geoalkalibacter,4.3091567912014775e-07,392332
Actinocatenispora,4.3091567912014775e-07,390988
Leptolyngbya,4.3091567912014775e-07,47251
Candidatus Hoaglandella,4.3091567912014775e-07,1906659
Aidingimonas,4.3091567912014775e-07,1395977
Haematobacter,4.3091567912014775e-07,366614
Actinomycetospora,4.3091567912014775e-07,402649
Candidatus Mikella,4.3091567912014775e-07,1906660
Meganema,4.3091567912014775e-07,356797
Marinovum,4.3091567912014775e-07,367771
Amphritea,4.3091567912014775e-07,515417
Solirubrobacter,4.3091567912014775e-07,207599
Phaeospirillum,4.3091567912014775e-07,85265
Candidatus Glomeribacter,4.3091567912014775e-07,224135
Thermoflavimicrobium,4.3091567912014775e-07,292636
Ectothiorhodosinus,4.3091567912014775e-07,233099
Aliiglaciecola,4.3091567912014775e-07,1406885
Chelativorans,4.3091567912014775e-07,449972
Akkermansia,4.3091567912014775e-07,239934
Granulicoccus,4.3091567912014775e-07,448176
Actibacterium,4.3091567912014775e-07,1433986
Alloactinosynnema,4.3091567912014775e-07,674734
Planomicrobium,4.3091567912014775e-07,162291
Thermosipho,4.3091567912014775e-07,2420
Desulfobacula,4.3091567912014775e-07,28222
Promicromonospora,4.3091567912014775e-07,43676
Anaerotruncus,4.3091567912014775e-07,244127
Balneatrix,4.3091567912014775e-07,75683
Alteribacillus,4.3091567912014775e-07,1433300
Citricoccus,4.3091567912014775e-07,169133
Phyllobacterium,4.3091567912014775e-07,28100
Kyrpidia,4.3091567912014775e-07,1129704
Ponticoccus,4.3091567912014775e-07,983507
Murdochiella,4.3091567912014775e-07,1161127
Caldicellulosiruptor,4.3091567912014775e-07,44000
Anaerosalibacter,4.3091567912014775e-07,1347386
Thermus,4.3091567912014775e-07,270
Caloramator,4.3091567912014775e-07,44258
Arsenicicoccus,4.3091567912014775e-07,267408
Maricaulis,4.3091567912014775e-07,74317
Thermaerobacter,4.3091567912014775e-07,73918
Casaltella,4.3091567912014775e-07,1715793
Chitinophaga,4.3091567912014775e-07,79328
Intrasporangium,4.3091567912014775e-07,53357
Oribacterium,4.3091567912014775e-07,265975
Nioella,4.3091567912014775e-07,1775424
Pseudospirillum,4.3091567912014775e-07,196078
Rathayibacter,4.3091567912014775e-07,33886
Lacunisphaera,4.3091567912014775e-07,1961799
Marinococcus,4.3091567912014775e-07,1370
Spirosoma,4.3091567912014775e-07,107
Psychrobacillus,4.3091567912014775e-07,1221880
Cobetia,4.3091567912014775e-07,204286
Limimonas,4.3091567912014775e-07,1434015
Albidovulum,4.3091567912014775e-07,205889
Pontibacter,4.3091567912014775e-07,323449
Pilimelia,4.3091567912014775e-07,53370
Anaerostipes,4.3091567912014775e-07,207244
Methylocaldum,4.3091567912014775e-07,73778
Rhodobaca,4.3091567912014775e-07,119541
Thiorhodovibrio,4.3091567912014775e-07,61593
Nesiotobacter,4.3091567912014775e-07,500577
Oscillibacter,4.3091567912014775e-07,459786
Chloroflexus,4.3091567912014775e-07,1107
Dinoroseobacter,4.3091567912014775e-07,309512
Stenoxybacter,4.3091567912014775e-07,422440
Beijerinckia,3.231867593401108e-07,532
Actinosynnema,3.231867593401108e-07,40566
Fictibacillus,3.231867593401108e-07,1329200
Pontibaca,3.231867593401108e-07,1400059
Thalassomonas,3.231867593401108e-07,137583
Brachybacterium,3.231867593401108e-07,43668
Parvimonas,3.231867593401108e-07,543311
Tanticharoenia,3.231867593401108e-07,444052
Nosocomiicoccus,3.231867593401108e-07,489909
Intestinimonas,3.231867593401108e-07,1392389
Janibacter,3.231867593401108e-07,53457
Neptuniibacter,3.231867593401108e-07,459520
Senegalimassilia,3.231867593401108e-07,1473205
Jatrophihabitans,3.231867593401108e-07,1434010
Thermoanaerobacterium,3.231867593401108e-07,28895
Thiohalomonas,3.231867593401108e-07,397268
Tessaracoccus,3.231867593401108e-07,72763
Monashia,3.231867593401108e-07,1755676
Desulfurispirillum,3.231867593401108e-07,393029
Acidiferrobacter,3.231867593401108e-07,986106
Ilumatobacter,3.231867593401108e-07,682522
Nostoc,3.231867593401108e-07,1177
Slackia,3.231867593401108e-07,84108
Cephaloticoccus,3.231867593401108e-07,1849551
Oblitimonas,3.231867593401108e-07,1849530
Stackebrandtia,3.231867593401108e-07,283810
Salinimonas,3.231867593401108e-07,288793
Kibdelosporangium,3.231867593401108e-07,2029
Dolosigranulum,3.231867593401108e-07,29393
Risungbinella,3.231867593401108e-07,1763555
Microbispora,3.231867593401108e-07,2005
Pacificimonas,3.231867593401108e-07,1960290
Confluentimicrobium,3.231867593401108e-07,1609958
Algicola,3.231867593401108e-07,296014
Citromicrobium,3.231867593401108e-07,72173
Cyanobium,3.231867593401108e-07,167375
Puniceibacterium,3.231867593401108e-07,1608404
Parvularcula,3.231867593401108e-07,208215
Byssovorax,3.231867593401108e-07,224459
Dolosicoccus,3.231867593401108e-07,171413
Chlorobium,3.231867593401108e-07,1091
Denitrobacterium,3.231867593401108e-07,79603
Euryhalocaulis,3.231867593401108e-07,1712422
Coxiella,3.231867593401108e-07,776
Candidatus Portiera,3.231867593401108e-07,235572
Pseudorhodobacter,3.231867593401108e-07,238783
Porticoccus,3.231867593401108e-07,1123967
Enhydrobacter,3.231867593401108e-07,212791
Gemmatirosa,3.231867593401108e-07,1706036
Candidatus Westeberhardia,3.231867593401108e-07,1699619
Muribacter,3.231867593401108e-07,1857532
Ethanoligenens,3.231867593401108e-07,253238
Isoptericola,3.231867593401108e-07,254250
Salinispora,3.231867593401108e-07,168694
Millisia,3.231867593401108e-07,264147
Aestuariivita,3.231867593401108e-07,1608457
Hydrogenibacillus,3.231867593401108e-07,1609627
Halolactibacillus,3.231867593401108e-07,306539
Cyanobacterium,3.231867593401108e-07,102234
Bariatricus,3.231867593401108e-07,1924081
Fluviicola,3.231867593401108e-07,332102
Beduini,3.231867593401108e-07,1922299
Nitrosopumilus,3.231867593401108e-07,338191
Agromyces,3.231867593401108e-07,33877
Nitrospira,3.231867593401108e-07,1234
Branchiibius,3.231867593401108e-07,908251
Leptospirillum,3.231867593401108e-07,179
Ornithinimicrobium,3.231867593401108e-07,125287
Thalassobacillus,3.231867593401108e-07,331971
Pelobacter,3.231867593401108e-07,18
Candidatus Paracaedibacter,3.231867593401108e-07,1521255
Eggerthia,3.231867593401108e-07,1279384
Gottschalkia,3.231867593401108e-07,1505664
Parabacteroides,3.231867593401108e-07,375288
Edaphobacter,3.231867593401108e-07,388463
Nisaea,3.231867593401108e-07,390876
Pseudobacteroides,3.231867593401108e-07,1486726
Silvibacterium,3.231867593401108e-07,1775468
Numidum,3.231867593401108e-07,1924101
Alkalibacillus,3.231867593401108e-07,331654
Sphaerisporangium,3.231867593401108e-07,321315
Marinicella,3.231867593401108e-07,863253
Afifella,3.231867593401108e-07,643217
Methylocapsa,3.231867593401108e-07,184923
Methylocella,3.231867593401108e-07,120652
Faecalitalea,3.231867593401108e-07,1573534
Kouleothrix,3.231867593401108e-07,186475
Campylobacter,3.231867593401108e-07,194
Rubeoparvulum,3.231867593401108e-07,1935206
Zavarzinella,3.231867593401108e-07,600332
Allofustis,3.231867593401108e-07,192987
Corallococcus,3.231867593401108e-07,83461
Candidatus Kryptonium,2.6932229945009235e-07,1855365
Sandaracinus,2.1545783956007388e-07,1055688
Commensalibacter,2.1545783956007388e-07,1079922
Chthonomonas,2.1545783956007388e-07,1077265
Alkalibacterium,2.1545783956007388e-07,99906
Lutimaribacter,2.1545783956007388e-07,490828
Verrucosispora,2.1545783956007388e-07,84593
Thermicanus,2.1545783956007388e-07,94008
Aeribacillus,2.1545783956007388e-07,1055323
Ruminobacter,2.1545783956007388e-07,866
Thermomicrobium,2.1545783956007388e-07,499
Elstera,2.1545783956007388e-07,1091044
Proteiniclasticum,2.1545783956007388e-07,1155385
Pelodictyon,2.1545783956007388e-07,1099
Haloactinobacterium,2.1545783956007388e-07,1331737
Stomatobaculum,2.1545783956007388e-07,1213720
Lysinimicrobium,2.1545783956007388e-07,1217415
Aliihoeflea,2.1545783956007388e-07,610116
Halogeometricum,2.1545783956007388e-07,60846
Tropicimonas,2.1545783956007388e-07,599652
Octadecabacter,2.1545783956007388e-07,53945
Bermanella,2.1545783956007388e-07,599651
Muricauda,2.1545783956007388e-07,111500
Persicobacter,2.1545783956007388e-07,59740
Umezawaea,2.1545783956007388e-07,583360
Wohlfahrtiimonas,2.1545783956007388e-07,582472
Enterorhabdus,2.1545783956007388e-07,580024
Christensenella,2.1545783956007388e-07,990721
Shimia,2.1545783956007388e-07,573139
Ruania,2.1545783956007388e-07,626119
Gryllotalpicola,2.1545783956007388e-07,1195526
Friedmanniella,2.1545783956007388e-07,53387
Gordonibacter,2.1545783956007388e-07,644652
Borreliella,2.1545783956007388e-07,64895
Spiribacter,2.1545783956007388e-07,1335745
Gracilimonas,2.1545783956007388e-07,649462
Fischerella,2.1545783956007388e-07,1190
Marivita,2.1545783956007388e-07,659428
Lutispora,2.1545783956007388e-07,667112
Planctomyces,2.1545783956007388e-07,118
Lachnoanaerobaculum,2.1545783956007388e-07,1164882
Pseudohaliea,2.1545783956007388e-07,1341120
Tomitella,2.1545783956007388e-07,741759
Desulfofustis,2.1545783956007388e-07,51194
Cloacibacillus,2.1545783956007388e-07,508459
Catenibacterium,2.1545783956007388e-07,135858
Actinoalloteichus,2.1545783956007388e-07,65496
Sorangium,2.1545783956007388e-07,39643
Candidatus Phaeomarinobacter,2.1545783956007388e-07,1541445
Levyella,2.1545783956007388e-07,1715798
Gramella,2.1545783956007388e-07,292691
Rodentibacter,2.1545783956007388e-07,1960084
Tannerella,2.1545783956007388e-07,195950
Acidomonas,2.1545783956007388e-07,34000
Lagierella,2.1545783956007388e-07,1945592
Labilithrix,2.1545783956007388e-07,1524217
Alysiella,2.1545783956007388e-07,194195
Thermosulfurimonas,2.1545783956007388e-07,1522431
Caenibacillus,2.1545783956007388e-07,1940395
Ahrensia,2.1545783956007388e-07,152180
Pseudochrobactrum,2.1545783956007388e-07,354349
Sporichthya,2.1545783956007388e-07,35750
Dactylosporangium,2.1545783956007388e-07,35753
Arthrospira,2.1545783956007388e-07,35823
Bilophila,2.1545783956007388e-07,35832
Yuhushiella,2.1545783956007388e-07,1511695
Xylanimicrobium,2.1545783956007388e-07,289244
Libanicoccus,2.1545783956007388e-07,1935188
Calditerricola,2.1545783956007388e-07,373053
Mariprofundus,2.1545783956007388e-07,377315
Quadrisphaera,2.1545783956007388e-07,317661
Niabella,2.1545783956007388e-07,379899
Emergencia,2.1545783956007388e-07,1926556
Sphaerochaeta,2.1545783956007388e-07,399320
Dialister,2.1545783956007388e-07,39948
Oceanibulbus,2.1545783956007388e-07,225421
Planomonospora,2.1545783956007388e-07,1998
Candidatus Stoquefichus,2.1545783956007388e-07,1470349
Paraliobacillus,2.1545783956007388e-07,200903
Acetitomaculum,2.1545783956007388e-07,31980
Paenarthrobacter,2.1545783956007388e-07,1742992
Acholeplasma,2.1545783956007388e-07,2147
Saccharophagus,2.1545783956007388e-07,316625
Desulfatibacillum,2.1545783956007388e-07,218207
Elizabethkingia,2.1545783956007388e-07,308865
Clavibacter,2.1545783956007388e-07,1573
Ureibacillus,2.1545783956007388e-07,160795
Tateyamaria,2.1545783956007388e-07,299261
Propionibacterium,2.1545783956007388e-07,1743
Salinibacillus,2.1545783956007388e-07,320933
Kineosphaera,2.1545783956007388e-07,211469
Leptonema,2.1545783956007388e-07,32205
Mastigocladus,2.1545783956007388e-07,29417
Halothermothrix,2.1545783956007388e-07,32636
Tsukamurella,2.1545783956007388e-07,2060
Paramesorhizobium,2.1545783956007388e-07,1759400
Woeseia,2.1545783956007388e-07,1738655
Desulfatiglans,2.1545783956007388e-07,1549126
Gloeobacter,2.1545783956007388e-07,33071
Kribbia,2.1545783956007388e-07,331525
Propionimicrobium,2.1545783956007388e-07,203133
Alkanindiges,2.1545783956007388e-07,222991
Zooshikella,2.1545783956007388e-07,202771
Thermoactinomyces,2.1545783956007388e-07,2023
Conexibacter,2.1545783956007388e-07,191494
Finegoldia,2.1545783956007388e-07,150022
Salibacterium,2.1545783956007388e-07,1884429
Lentzea,2.1545783956007388e-07,165301
Adlercreutzia,2.1545783956007388e-07,447020
Rikenella,2.1545783956007388e-07,28138
Symbiobacterium,2.1545783956007388e-07,2733
Pseudoclavibacter,2.1545783956007388e-07,255204
Geodermatophilus,2.1545783956007388e-07,1860
Actinotignum,2.1545783956007388e-07,1653174
Candidatus Tokpelaia,2.1545783956007388e-07,1902578
Cyanothece,2.1545783956007388e-07,43988
Serinicoccus,2.1545783956007388e-07,265976
Halobacteroides,2.1545783956007388e-07,42417
Terasakiispira,2.1545783956007388e-07,1861843
Prauserella,2.1545783956007388e-07,142577
Gluconobacter,2.1545783956007388e-07,441
Edaphobacillus,2.1545783956007388e-07,1881091
Balneola,2.1545783956007388e-07,455358
Tersicoccus,2.1545783956007388e-07,1418588
Xylanimonas,2.1545783956007388e-07,186188
Flagellimonas,2.1545783956007388e-07,444459
Humibacter,2.1545783956007388e-07,427753
Dethiobacter,2.1545783956007388e-07,427925
Rubrobacter,2.1545783956007388e-07,42255
Shimazuella,2.1545783956007388e-07,471798
Candidatus Profftella,2.1545783956007388e-07,1381133
Hespellia,2.1545783956007388e-07,241189
Fervidobacterium,2.1545783956007388e-07,2422
Smithella,2.1545783956007388e-07,182623
Bellilinea,2.1545783956007388e-07,475960
Herbidospora,2.1545783956007388e-07,28443
Salisediminibacterium,2.1545783956007388e-07,1434042
Paeniclostridium,2.1545783956007388e-07,1849828
Candidatus Marispirochaeta,2.1545783956007388e-07,1911565
Methylohalobius,2.1545783956007388e-07,244364
Maribacter,2.1545783956007388e-07,252356
Varibaculum,2.1545783956007388e-07,184869
Xiangella,2.1545783956007388e-07,1398560
Minicystis,2.1545783956007388e-07,1649470
Paraclostridium,2.1545783956007388e-07,1849822
Sporobacter,2.1545783956007388e-07,44748
Diplosphaera,1.0772891978003694e-07,1148783
Agreia,1.0772891978003694e-07,110934
Fulvimarina,1.0772891978003694e-07,217510
Tepidicaulis,1.0772891978003694e-07,1742977
Lechevalieria,1.0772891978003694e-07,166974
Glutamicibacter,1.0772891978003694e-07,1742989
Aliiroseovarius,1.0772891978003694e-07,1658781
Mastigocladopsis,1.0772891978003694e-07,221282
Nitratifractor,1.0772891978003694e-07,269260
Woodsholea,1.0772891978003694e-07,240236
Blastopirellula,1.0772891978003694e-07,265487
Saccharibacter,1.0772891978003694e-07,231052
Halothece,1.0772891978003694e-07,76023
Acetonema,1.0772891978003694e-07,2373
Halosimplex,1.0772891978003694e-07,171163
Catelliglobosispora,1.0772891978003694e-07,1121253
Salinibacterium,1.0772891978003694e-07,235888
Nodosilinea,1.0772891978003694e-07,1120752
Gillisia,1.0772891978003694e-07,244698
Caldilinea,1.0772891978003694e-07,233191
Ignatzschineria,1.0772891978003694e-07,112008
Saccharospirillum,1.0772891978003694e-07,231683
Mahella,1.0772891978003694e-07,252965
Desulfosarcina,1.0772891978003694e-07,2299
Anaerofustis,1.0772891978003694e-07,264995
Desulfobacterium,1.0772891978003694e-07,2295
Melioribacter,1.0772891978003694e-07,1134403
Desulfobacter,1.0772891978003694e-07,2289
Thermodesulfobium,1.0772891978003694e-07,227388
Chlorobaculum,1.0772891978003694e-07,256319
Gulosibacter,1.0772891978003694e-07,256818
Natronobacterium,1.0772891978003694e-07,2256
Ulvibacter,1.0772891978003694e-07,237444
Thermobaculum,1.0772891978003694e-07,262406
Anaerovibrio,1.0772891978003694e-07,82373
Ilyobacter,1.0772891978003694e-07,167639
Faecalibacterium,1.0772891978003694e-07,216851
Fangia,1.0772891978003694e-07,482136
Paeniglutamicibacter,1.0772891978003694e-07,1742990
Marinagarivorans,1.0772891978003694e-07,1792291
Plesiocystis,1.0772891978003694e-07,191767
Arsenicibacter,1.0772891978003694e-07,1914260
Tenacibaculum,1.0772891978003694e-07,104267
Cellulophaga,1.0772891978003694e-07,104264
Peptoanaerobacter,1.0772891978003694e-07,1913599
Halodesulfovibrio,1.0772891978003694e-07,1912771
Pseudopropionibacterium,1.0772891978003694e-07,1912217
Aciditerrimonas,1.0772891978003694e-07,1042325
Streptomonospora,1.0772891978003694e-07,104204
Raineyella,1.0772891978003694e-07,1911549
Oscillochloris,1.0772891978003694e-07,104175
Solitalea,1.0772891978003694e-07,929509
Gabonibacter,1.0772891978003694e-07,1911312
Plantibacter,1.0772891978003694e-07,190323
Porphyromonas,1.0772891978003694e-07,836
Salipaludibacillus,1.0772891978003694e-07,1884449
Haematospirillum,1.0772891978003694e-07,1804663
Allofrancisella,1.0772891978003694e-07,1869285
Acetoanaerobium,1.0772891978003694e-07,186831
Flavonifractor,1.0772891978003694e-07,946234
Weeksella,1.0772891978003694e-07,1013
Frigoribacterium,1.0772891978003694e-07,96492
Flectobacillus,1.0772891978003694e-07,101
Anaerobium,1.0772891978003694e-07,1855714
Candidatus Kryptobacter,1.0772891978003694e-07,1855364
Mobilicoccus,1.0772891978003694e-07,984996
Lentimicrobium,1.0772891978003694e-07,1840214
Persephonella,1.0772891978003694e-07,182899
Runella,1.0772891978003694e-07,105
Mediterranea,1.0772891978003694e-07,1926659
Phocea,1.0772891978003694e-07,1926663
Bittarella,1.0772891978003694e-07,1929297
Psychroflexus,1.0772891978003694e-07,83612
Micavibrio,1.0772891978003694e-07,213485
Pelagibacterium,1.0772891978003694e-07,1082930
Spiroplasma,1.0772891978003694e-07,2132
Thermobifida,1.0772891978003694e-07,83677
Mycoplasma,1.0772891978003694e-07,2093
Allobaculum,1.0772891978003694e-07,174708
Desulfonauticus,1.0772891978003694e-07,206664
Longispora,1.0772891978003694e-07,203522
Hippea,1.0772891978003694e-07,84404
Halobiforma,1.0772891978003694e-07,203193
Rhodomicrobium,1.0772891978003694e-07,1068
Candidatus Pelagibacter,1.0772891978003694e-07,198251
Parascardovia,1.0772891978003694e-07,196082
Pseudanabaena,1.0772891978003694e-07,1152
Terasakiella,1.0772891978003694e-07,196080
Solirubrum,1.0772891978003694e-07,1951300
Syntrophomonas,1.0772891978003694e-07,862
Caldanaerobius,1.0772891978003694e-07,862261
Fournierella,1.0772891978003694e-07,1940255
Marinifilum,1.0772891978003694e-07,866673
Bernardetia,1.0772891978003694e-07,1937972
Eisenibacter,1.0772891978003694e-07,1937963
Diplorickettsia,1.0772891978003694e-07,873565
Dubosiella,1.0772891978003694e-07,1937008
Mobilibacterium,1.0772891978003694e-07,1935192
Vaginella,1.0772891978003694e-07,1935184
Natribacillus,1.0772891978003694e-07,1150774
Phycisphaera,1.0772891978003694e-07,666508
Peptococcus,1.0772891978003694e-07,2740
Aestuariimicrobium,1.0772891978003694e-07,396388
Candidatus Hepatobacter,1.0772891978003694e-07,1274401
Malonomonas,1.0772891978003694e-07,57039
Sulfurivirga,1.0772891978003694e-07,364031
Haladaptatus,1.0772891978003694e-07,367188
Croceicoccus,1.0772891978003694e-07,1295327
Halonatronum,1.0772891978003694e-07,150059
Methyloceanibacter,1.0772891978003694e-07,1484898
Candidatus Endolissoclinum,1.0772891978003694e-07,1263978
Humibacillus,1.0772891978003694e-07,556178
Flavisolibacter,1.0772891978003694e-07,398041
Enorma,1.0772891978003694e-07,1472762
Suttonella,1.0772891978003694e-07,13275
Bacteriovorax,1.0772891978003694e-07,146784
Spirochaeta,1.0772891978003694e-07,146
Wenyingzhuangia,1.0772891978003694e-07,1518147
Demequina,1.0772891978003694e-07,577469
Thioploca,1.0772891978003694e-07,40751
Acetobacterium,1.0772891978003694e-07,33951
Pirellula,1.0772891978003694e-07,123
Nitriliruptor,1.0772891978003694e-07,596499
Thiorhodospira,1.0772891978003694e-07,154346
Rickettsiella,1.0772891978003694e-07,59195
Catenuloplanes,1.0772891978003694e-07,33874
Candidatus Phytoplasma,1.0772891978003694e-07,33926
