Species,RA,TAX_ID
Rhodovulum,9.707477567502428e-07,34008
Methylovorus,9.707477567502428e-07,81682
Pararhizobium,9.707477567502428e-07,1612611
Tardiphaga,9.707477567502428e-07,1395974
Marinilactibacillus,9.707477567502428e-07,191769
Elioraea,9.707477567502428e-07,457933
Hydrogenovibrio,9.707477567502428e-07,28884
Acidisphaera,9.707477567502428e-07,50714
Desulfitobacterium,9.707477567502428e-07,36853
Necropsobacter,9.707477567502428e-07,908284
Syntrophobotulus,9.707477567502428e-07,51196
Anoxybacillus,9.707477567502428e-07,150247
Gracilibacillus,9.168173258196738e-07,74385
Alkaliphilus,8.628868948891048e-07,114627
Marinimicrobium,8.628868948891048e-07,359337
Halanaerobium,8.628868948891048e-07,2330
Leifsonia,8.628868948891048e-07,110932
Zhongshania,8.628868948891048e-07,1434050
Anaplasma,8.628868948891048e-07,768
Vulcanibacillus,8.628868948891048e-07,551771
Pontibacillus,8.628868948891048e-07,289201
Bauldia,8.628868948891048e-07,1145345
Thiohalospira,8.628868948891048e-07,476278
Candidatus Riesia,8.628868948891048e-07,401618
Veillonella,8.628868948891048e-07,29465
Defluviimonas,8.628868948891048e-07,1097466
Fontimonas,8.628868948891048e-07,1434005
Candidatus Gullanella,8.628868948891048e-07,1906661
Meiothermus,8.628868948891048e-07,65551
Fructobacillus,8.628868948891048e-07,559173
Oceaniovalibus,8.628868948891048e-07,1207070
Nitrosococcus,8.628868948891048e-07,1227
Komagataeibacter,8.628868948891048e-07,1434011
Dehalobacter,8.628868948891048e-07,56112
Nesterenkonia,8.628868948891048e-07,57494
Thalassolituus,7.550260330279667e-07,187492
Leeia,7.550260330279667e-07,650341
Collinsella,7.550260330279667e-07,102106
Vitreoscilla,7.550260330279667e-07,59
Carnimonas,7.550260330279667e-07,64322
Planobispora,7.550260330279667e-07,29298
Solobacterium,7.550260330279667e-07,123375
Blastochloris,7.550260330279667e-07,59282
Oceanobacter,7.550260330279667e-07,196079
Ochrobactrum,7.550260330279667e-07,528
Candidatus Moranella,7.550260330279667e-07,1048757
Pimelobacter,7.550260330279667e-07,2044
Candidatus Thiodiazotropha,7.550260330279667e-07,1913444
Sporolactobacillus,7.550260330279667e-07,2077
Candidatus Symbiobacter,7.550260330279667e-07,1436289
Modestobacter,7.550260330279667e-07,88138
Luteipulveratus,7.550260330279667e-07,745364
Roseburia,7.550260330279667e-07,841
Catenulispora,7.550260330279667e-07,414878
Paenirhodobacter,7.550260330279667e-07,1470577
Lactonifactor,7.550260330279667e-07,420345
Lachnobacterium,7.550260330279667e-07,140625
Marmoricola,7.550260330279667e-07,86795
Acetobacter,7.550260330279667e-07,434
Gemmatimonas,7.550260330279667e-07,173479
Micrococcus,7.550260330279667e-07,1269
Oleispira,7.550260330279667e-07,188907
Helcococcus,7.550260330279667e-07,31983
Pseudaminobacter,7.550260330279667e-07,93368
Terracidiphilus,7.550260330279667e-07,1768185
Nannocystis,7.550260330279667e-07,53
Pararhodospirillum,6.471651711668285e-07,1612157
Oligotropha,6.471651711668285e-07,40136
Actinokineospora,6.471651711668285e-07,39845
Piscicoccus,6.471651711668285e-07,985001
Jeotgalicoccus,6.471651711668285e-07,227979
Wenxinia,6.471651711668285e-07,653686
Angelakisella,6.471651711668285e-07,1935176
Desulfocurvus,6.471651711668285e-07,700595
Mameliella,6.471651711668285e-07,1434019
Labrenzia,6.471651711668285e-07,478070
Roseibacterium,6.471651711668285e-07,159345
Palleronia,6.471651711668285e-07,315422
Methylosinus,6.471651711668285e-07,425
Streptosporangium,6.471651711668285e-07,2000
Domibacillus,6.471651711668285e-07,1433999
Ventosimonas,6.471651711668285e-07,1827307
Cribrihabitans,6.471651711668285e-07,1604279
Nakamurella,6.471651711668285e-07,53460
Thermomonospora,6.471651711668285e-07,2019
Phaeobacter,6.471651711668285e-07,302485
Curtobacterium,6.471651711668285e-07,2034
Eremococcus,6.471651711668285e-07,171412
Thermoanaerobacter,6.471651711668285e-07,1754
Aeromicrobium,6.471651711668285e-07,2040
Niveispirillum,6.471651711668285e-07,1543704
Sandarakinorhabdus,6.471651711668285e-07,362865
Desulfuromonas,6.471651711668285e-07,890
Acidipropionibacterium,6.471651711668285e-07,1912215
Dermacoccus,6.471651711668285e-07,57495
Cellulosilyticum,6.471651711668285e-07,698776
Heliobacterium,6.471651711668285e-07,2697
Tranquillimonas,6.471651711668285e-07,1400062
Pseudorhizobium,6.471651711668285e-07,1903858
Altererythrobacter,6.471651711668285e-07,361177
Bhargavaea,6.471651711668285e-07,941338
Candidatus Methylopumilus,6.471651711668285e-07,1679002
Patulibacter,6.471651711668285e-07,361607
Pseudohongiella,6.471651711668285e-07,1524249
Desulfonatronum,6.471651711668285e-07,66848
Caryophanon,6.471651711668285e-07,33976
Bdellovibrio,6.471651711668285e-07,958
Aestuariibacter,6.471651711668285e-07,249523
Candidatus Thiosymbion,6.471651711668285e-07,1907535
Leptospira,6.471651711668285e-07,171
Belnapia,6.471651711668285e-07,365532
Salimicrobium,6.471651711668285e-07,351195
Desulfarculus,6.471651711668285e-07,453229
Thermobrachium,6.471651711668285e-07,150333
Thiobacimonas,6.471651711668285e-07,1701761
Fodinicurvata,6.471651711668285e-07,1121829
Sediminimonas,6.471651711668285e-07,659427
Blastococcus,6.471651711668285e-07,38501
Methyloligella,5.393043093056905e-07,1485594
Singulisphaera,5.393043093056905e-07,466152
Yangia,5.393043093056905e-07,354203
Kutzneria,5.393043093056905e-07,43356
Kytococcus,5.393043093056905e-07,57499
Neorhizobium,5.393043093056905e-07,1525371
Thorsellia,5.393043093056905e-07,336803
Terribacillus,5.393043093056905e-07,459532
Pseudobutyrivibrio,5.393043093056905e-07,46205
Methylocystis,5.393043093056905e-07,133
Thermocrispum,5.393043093056905e-07,37924
Phycicoccus,5.393043093056905e-07,367298
Achromatium,5.393043093056905e-07,44937
Leucothrix,5.393043093056905e-07,45247
Kribbella,5.393043093056905e-07,182639
Opitutus,5.393043093056905e-07,178440
Thalassospira,5.393043093056905e-07,168934
Novispirillum,5.393043093056905e-07,660514
Motiliproteus,5.393043093056905e-07,1775292
Succinatimonas,5.393043093056905e-07,674963
Granulicella,5.393043093056905e-07,940557
Fusobacterium,5.393043093056905e-07,848
Pseudodonghicola,5.393043093056905e-07,1649481
Micromonospora,5.393043093056905e-07,1873
Simonsiella,5.393043093056905e-07,71
Cardiobacterium,5.393043093056905e-07,2717
Paludisphaera,5.393043093056905e-07,1763521
Eggerthella,5.393043093056905e-07,84111
Roseobacter,5.393043093056905e-07,2433
Alicyclobacillus,5.393043093056905e-07,29330
Lentibacillus,5.393043093056905e-07,175304
Oleibacter,5.393043093056905e-07,759360
Deferrisoma,5.393043093056905e-07,1125862
Alistipes,5.393043093056905e-07,239759
Nitrobacter,5.393043093056905e-07,911
Brucella,5.393043093056905e-07,234
Cucumibacter,5.393043093056905e-07,1121251
Morococcus,5.393043093056905e-07,212742
Pseudarthrobacter,5.393043093056905e-07,1742993
Caviibacter,5.393043093056905e-07,1792239
Kordia,5.393043093056905e-07,221065
Halorhodospira,5.393043093056905e-07,85108
Fibrobacter,5.393043093056905e-07,832
Snodgrassella,5.393043093056905e-07,1193515
Rubellimicrobium,5.393043093056905e-07,295418
Celeribacter,5.393043093056905e-07,875170
Desulfomicrobium,5.393043093056905e-07,898
Rubrimonas,5.393043093056905e-07,89523
Marinovum,4.314434474445524e-07,367771
Citricoccus,4.314434474445524e-07,169133
Anaerotruncus,4.314434474445524e-07,244127
Haematobacter,4.314434474445524e-07,366614
Balneatrix,4.314434474445524e-07,75683
Kyrpidia,4.314434474445524e-07,1129704
Granulibacter,4.314434474445524e-07,364409
Peptoclostridium,4.314434474445524e-07,1481960
Alteribacillus,4.314434474445524e-07,1433300
Chitinophaga,4.314434474445524e-07,79328
Nonlabens,4.314434474445524e-07,363408
Ponticoccus,4.314434474445524e-07,983507
Nesiotobacter,4.314434474445524e-07,500577
Maricaulis,4.314434474445524e-07,74317
Casaltella,4.314434474445524e-07,1715793
Pilimelia,4.314434474445524e-07,53370
Spirosoma,4.314434474445524e-07,107
Intrasporangium,4.314434474445524e-07,53357
Pontibacter,4.314434474445524e-07,323449
Shuttleworthia,4.314434474445524e-07,177971
Acidicaldus,4.314434474445524e-07,368783
Anaerostipes,4.314434474445524e-07,207244
Donghicola,4.314434474445524e-07,393277
Oscillibacter,4.314434474445524e-07,459786
Aliiglaciecola,4.314434474445524e-07,1406885
Terriglobus,4.314434474445524e-07,392733
Geoalkalibacter,4.314434474445524e-07,392332
Actinocatenispora,4.314434474445524e-07,390988
Solirubrobacter,4.314434474445524e-07,207599
Dinoroseobacter,4.314434474445524e-07,309512
Methylocaldum,4.314434474445524e-07,73778
Albidovulum,4.314434474445524e-07,205889
Cobetia,4.314434474445524e-07,204286
Chelativorans,4.314434474445524e-07,449972
Marinococcus,4.314434474445524e-07,1370
Akkermansia,4.314434474445524e-07,239934
Limimonas,4.314434474445524e-07,1434015
Thermosipho,4.314434474445524e-07,2420
Thermaerobacter,4.314434474445524e-07,73918
Oribacterium,4.314434474445524e-07,265975
Thiorhodovibrio,4.314434474445524e-07,61593
Nioella,4.314434474445524e-07,1775424
Chloroflexus,4.314434474445524e-07,1107
Desulfobacula,4.314434474445524e-07,28222
Planomicrobium,4.314434474445524e-07,162291
Lacunisphaera,4.314434474445524e-07,1961799
Pseudospirillum,4.314434474445524e-07,196078
Candidatus Hoaglandella,4.314434474445524e-07,1906659
Rathayibacter,4.314434474445524e-07,33886
Anaerosalibacter,4.314434474445524e-07,1347386
Actibacterium,4.314434474445524e-07,1433986
Caldicellulosiruptor,4.314434474445524e-07,44000
Phaeospirillum,4.314434474445524e-07,85265
Leptolyngbya,4.314434474445524e-07,47251
Candidatus Mikella,4.314434474445524e-07,1906660
Thermoflavimicrobium,4.314434474445524e-07,292636
Promicromonospora,4.314434474445524e-07,43676
Salinihabitans,4.314434474445524e-07,1398404
Aidingimonas,4.314434474445524e-07,1395977
Actinomycetospora,4.314434474445524e-07,402649
Arsenicicoccus,4.314434474445524e-07,267408
Alloactinosynnema,4.314434474445524e-07,674734
Psychrobacillus,4.314434474445524e-07,1221880
Stenoxybacter,4.314434474445524e-07,422440
Meganema,4.314434474445524e-07,356797
Maritimibacter,4.314434474445524e-07,404235
Caloramator,4.314434474445524e-07,44258
Thermus,4.314434474445524e-07,270
Gluconacetobacter,4.314434474445524e-07,89583
Candidatus Glomeribacter,4.314434474445524e-07,224135
Phyllobacterium,4.314434474445524e-07,28100
Murdochiella,4.314434474445524e-07,1161127
Granulicoccus,4.314434474445524e-07,448176
Rhizomicrobium,4.314434474445524e-07,1241326
Amphritea,4.314434474445524e-07,515417
Rhodobaca,4.314434474445524e-07,119541
Ectothiorhodosinus,4.314434474445524e-07,233099
Numidum,3.2358258558341427e-07,1924101
Enhydrobacter,3.2358258558341427e-07,212791
Corallococcus,3.2358258558341427e-07,83461
Leptospirillum,3.2358258558341427e-07,179
Allofustis,3.2358258558341427e-07,192987
Chlorobium,3.2358258558341427e-07,1091
Actinosynnema,3.2358258558341427e-07,40566
Slackia,3.2358258558341427e-07,84108
Parvularcula,3.2358258558341427e-07,208215
Campylobacter,3.2358258558341427e-07,194
Marinicella,3.2358258558341427e-07,863253
Brachybacterium,3.2358258558341427e-07,43668
Pacificimonas,3.2358258558341427e-07,1960290
Beijerinckia,3.2358258558341427e-07,532
Risungbinella,3.2358258558341427e-07,1763555
Microbispora,3.2358258558341427e-07,2005
Branchiibius,3.2358258558341427e-07,908251
Jatrophihabitans,3.2358258558341427e-07,1434010
Silvibacterium,3.2358258558341427e-07,1775468
Neptuniibacter,3.2358258558341427e-07,459520
Kibdelosporangium,3.2358258558341427e-07,2029
Rubeoparvulum,3.2358258558341427e-07,1935206
Janibacter,3.2358258558341427e-07,53457
Tanticharoenia,3.2358258558341427e-07,444052
Monashia,3.2358258558341427e-07,1755676
Beduini,3.2358258558341427e-07,1922299
Salinimonas,3.2358258558341427e-07,288793
Pseudorhodobacter,3.2358258558341427e-07,238783
Parvimonas,3.2358258558341427e-07,543311
Fictibacillus,3.2358258558341427e-07,1329200
Kouleothrix,3.2358258558341427e-07,186475
Muribacter,3.2358258558341427e-07,1857532
Nitrospira,3.2358258558341427e-07,1234
Stackebrandtia,3.2358258558341427e-07,283810
Agromyces,3.2358258558341427e-07,33877
Nitrosopumilus,3.2358258558341427e-07,338191
Thermoanaerobacterium,3.2358258558341427e-07,28895
Nosocomiicoccus,3.2358258558341427e-07,489909
Dolosigranulum,3.2358258558341427e-07,29393
Fluviicola,3.2358258558341427e-07,332102
Thalassobacillus,3.2358258558341427e-07,331971
Alkalibacillus,3.2358258558341427e-07,331654
Cephaloticoccus,3.2358258558341427e-07,1849551
Thalassomonas,3.2358258558341427e-07,137583
Confluentimicrobium,3.2358258558341427e-07,1609958
Zavarzinella,3.2358258558341427e-07,600332
Hydrogenibacillus,3.2358258558341427e-07,1609627
Algicola,3.2358258558341427e-07,296014
Oblitimonas,3.2358258558341427e-07,1849530
Methylocapsa,3.2358258558341427e-07,184923
Aestuariivita,3.2358258558341427e-07,1608457
Puniceibacterium,3.2358258558341427e-07,1608404
Halolactibacillus,3.2358258558341427e-07,306539
Afifella,3.2358258558341427e-07,643217
Intestinimonas,3.2358258558341427e-07,1392389
Sphaerisporangium,3.2358258558341427e-07,321315
Acidiferrobacter,3.2358258558341427e-07,986106
Faecalitalea,3.2358258558341427e-07,1573534
Methylocella,3.2358258558341427e-07,120652
Pontibaca,3.2358258558341427e-07,1400059
Nostoc,3.2358258558341427e-07,1177
Parabacteroides,3.2358258558341427e-07,375288
Desulfurispirillum,3.2358258558341427e-07,393029
Gemmatirosa,3.2358258558341427e-07,1706036
Porticoccus,3.2358258558341427e-07,1123967
Candidatus Portiera,3.2358258558341427e-07,235572
Edaphobacter,3.2358258558341427e-07,388463
Nisaea,3.2358258558341427e-07,390876
Pseudobacteroides,3.2358258558341427e-07,1486726
Coxiella,3.2358258558341427e-07,776
Candidatus Westeberhardia,3.2358258558341427e-07,1699619
Euryhalocaulis,3.2358258558341427e-07,1712422
Thiohalomonas,3.2358258558341427e-07,397268
Denitrobacterium,3.2358258558341427e-07,79603
Dolosicoccus,3.2358258558341427e-07,171413
Byssovorax,3.2358258558341427e-07,224459
Senegalimassilia,3.2358258558341427e-07,1473205
Ornithinimicrobium,3.2358258558341427e-07,125287
Bariatricus,3.2358258558341427e-07,1924081
Gottschalkia,3.2358258558341427e-07,1505664
Ethanoligenens,3.2358258558341427e-07,253238
Ilumatobacter,3.2358258558341427e-07,682522
Citromicrobium,3.2358258558341427e-07,72173
Tessaracoccus,3.2358258558341427e-07,72763
Candidatus Paracaedibacter,3.2358258558341427e-07,1521255
Pelobacter,3.2358258558341427e-07,18
Eggerthia,3.2358258558341427e-07,1279384
Cyanobium,3.2358258558341427e-07,167375
Cyanobacterium,3.2358258558341427e-07,102234
Millisia,3.2358258558341427e-07,264147
Salinispora,3.2358258558341427e-07,168694
Isoptericola,3.2358258558341427e-07,254250
Candidatus Kryptonium,2.6965215465284526e-07,1855365
Thermomicrobium,2.157217237222762e-07,499
Christensenella,2.157217237222762e-07,990721
Thermicanus,2.157217237222762e-07,94008
Lutimaribacter,2.157217237222762e-07,490828
Ruania,2.157217237222762e-07,626119
Catenibacterium,2.157217237222762e-07,135858
Aeribacillus,2.157217237222762e-07,1055323
Planctomyces,2.157217237222762e-07,118
Wohlfahrtiimonas,2.157217237222762e-07,582472
Lutispora,2.157217237222762e-07,667112
Umezawaea,2.157217237222762e-07,583360
Marivita,2.157217237222762e-07,659428
Fischerella,2.157217237222762e-07,1190
Actinoalloteichus,2.157217237222762e-07,65496
Gracilimonas,2.157217237222762e-07,649462
Borreliella,2.157217237222762e-07,64895
Persicobacter,2.157217237222762e-07,59740
Bermanella,2.157217237222762e-07,599651
Tropicimonas,2.157217237222762e-07,599652
Gordonibacter,2.157217237222762e-07,644652
Halogeometricum,2.157217237222762e-07,60846
Aliihoeflea,2.157217237222762e-07,610116
Gryllotalpicola,2.157217237222762e-07,1195526
Lysinimicrobium,2.157217237222762e-07,1217415
Enterorhabdus,2.157217237222762e-07,580024
Lachnoanaerobaculum,2.157217237222762e-07,1164882
Proteiniclasticum,2.157217237222762e-07,1155385
Friedmanniella,2.157217237222762e-07,53387
Cloacibacillus,2.157217237222762e-07,508459
Desulfofustis,2.157217237222762e-07,51194
Sandaracinus,2.157217237222762e-07,1055688
Ruminobacter,2.157217237222762e-07,866
Pseudohaliea,2.157217237222762e-07,1341120
Spiribacter,2.157217237222762e-07,1335745
Verrucosispora,2.157217237222762e-07,84593
Chthonomonas,2.157217237222762e-07,1077265
Shimia,2.157217237222762e-07,573139
Commensalibacter,2.157217237222762e-07,1079922
Octadecabacter,2.157217237222762e-07,53945
Haloactinobacterium,2.157217237222762e-07,1331737
Elstera,2.157217237222762e-07,1091044
Pelodictyon,2.157217237222762e-07,1099
Stomatobaculum,2.157217237222762e-07,1213720
Tomitella,2.157217237222762e-07,741759
Muricauda,2.157217237222762e-07,111500
Alkalibacterium,2.157217237222762e-07,99906
Candidatus Phaeomarinobacter,2.157217237222762e-07,1541445
Woeseia,2.157217237222762e-07,1738655
Propionimicrobium,2.157217237222762e-07,203133
Xylanimicrobium,2.157217237222762e-07,289244
Yuhushiella,2.157217237222762e-07,1511695
Libanicoccus,2.157217237222762e-07,1935188
Halothermothrix,2.157217237222762e-07,32636
Calditerricola,2.157217237222762e-07,373053
Mariprofundus,2.157217237222762e-07,377315
Tsukamurella,2.157217237222762e-07,2060
Finegoldia,2.157217237222762e-07,150022
Niabella,2.157217237222762e-07,379899
Sorangium,2.157217237222762e-07,39643
Salisediminibacterium,2.157217237222762e-07,1434042
Leptonema,2.157217237222762e-07,32205
Emergencia,2.157217237222762e-07,1926556
Sphaerochaeta,2.157217237222762e-07,399320
Dialister,2.157217237222762e-07,39948
Herbidospora,2.157217237222762e-07,28443
Candidatus Stoquefichus,2.157217237222762e-07,1470349
Conexibacter,2.157217237222762e-07,191494
Candidatus Profftella,2.157217237222762e-07,1381133
Propionibacterium,2.157217237222762e-07,1743
Salinibacillus,2.157217237222762e-07,320933
Bilophila,2.157217237222762e-07,35832
Arthrospira,2.157217237222762e-07,35823
Dactylosporangium,2.157217237222762e-07,35753
Sporichthya,2.157217237222762e-07,35750
Planomonospora,2.157217237222762e-07,1998
Alkanindiges,2.157217237222762e-07,222991
Oceanibulbus,2.157217237222762e-07,225421
Symbiobacterium,2.157217237222762e-07,2733
Gramella,2.157217237222762e-07,292691
Rodentibacter,2.157217237222762e-07,1960084
Tannerella,2.157217237222762e-07,195950
Zooshikella,2.157217237222762e-07,202771
Acidomonas,2.157217237222762e-07,34000
Lagierella,2.157217237222762e-07,1945592
Alysiella,2.157217237222762e-07,194195
Labilithrix,2.157217237222762e-07,1524217
Caenibacillus,2.157217237222762e-07,1940395
Paramesorhizobium,2.157217237222762e-07,1759400
Thermosulfurimonas,2.157217237222762e-07,1522431
Kribbia,2.157217237222762e-07,331525
Gloeobacter,2.157217237222762e-07,33071
Desulfatiglans,2.157217237222762e-07,1549126
Levyella,2.157217237222762e-07,1715798
Ahrensia,2.157217237222762e-07,152180
Pseudochrobactrum,2.157217237222762e-07,354349
Thermoactinomyces,2.157217237222762e-07,2023
Hespellia,2.157217237222762e-07,241189
Fervidobacterium,2.157217237222762e-07,2422
Methylohalobius,2.157217237222762e-07,244364
Flagellimonas,2.157217237222762e-07,444459
Acetitomaculum,2.157217237222762e-07,31980
Adlercreutzia,2.157217237222762e-07,447020
Sporobacter,2.157217237222762e-07,44748
Xylanimonas,2.157217237222762e-07,186188
Tateyamaria,2.157217237222762e-07,299261
Terasakiispira,2.157217237222762e-07,1861843
Geodermatophilus,2.157217237222762e-07,1860
Actinotignum,2.157217237222762e-07,1653174
Balneola,2.157217237222762e-07,455358
Ureibacillus,2.157217237222762e-07,160795
Elizabethkingia,2.157217237222762e-07,308865
Serinicoccus,2.157217237222762e-07,265976
Paeniclostridium,2.157217237222762e-07,1849828
Acholeplasma,2.157217237222762e-07,2147
Paraclostridium,2.157217237222762e-07,1849822
Xiangella,2.157217237222762e-07,1398560
Shimazuella,2.157217237222762e-07,471798
Varibaculum,2.157217237222762e-07,184869
Bellilinea,2.157217237222762e-07,475960
Quadrisphaera,2.157217237222762e-07,317661
Saccharophagus,2.157217237222762e-07,316625
Smithella,2.157217237222762e-07,182623
Lentzea,2.157217237222762e-07,165301
Tersicoccus,2.157217237222762e-07,1418588
Paraliobacillus,2.157217237222762e-07,200903
Pseudoclavibacter,2.157217237222762e-07,255204
Halobacteroides,2.157217237222762e-07,42417
Humibacter,2.157217237222762e-07,427753
Minicystis,2.157217237222762e-07,1649470
Dethiobacter,2.157217237222762e-07,427925
Maribacter,2.157217237222762e-07,252356
Mastigocladus,2.157217237222762e-07,29417
Paenarthrobacter,2.157217237222762e-07,1742992
Clavibacter,2.157217237222762e-07,1573
Candidatus Tokpelaia,2.157217237222762e-07,1902578
Rikenella,2.157217237222762e-07,28138
Kineosphaera,2.157217237222762e-07,211469
Salibacterium,2.157217237222762e-07,1884429
Cyanothece,2.157217237222762e-07,43988
Desulfatibacillum,2.157217237222762e-07,218207
Prauserella,2.157217237222762e-07,142577
Edaphobacillus,2.157217237222762e-07,1881091
Candidatus Marispirochaeta,2.157217237222762e-07,1911565
Gluconobacter,2.157217237222762e-07,441
Rubrobacter,2.157217237222762e-07,42255
Anaerovibrio,1.078608618611381e-07,82373
Tepidicaulis,1.078608618611381e-07,1742977
Fulvimarina,1.078608618611381e-07,217510
Mastigocladopsis,1.078608618611381e-07,221282
Agreia,1.078608618611381e-07,110934
Caldilinea,1.078608618611381e-07,233191
Natronobacterium,1.078608618611381e-07,2256
Thermodesulfobium,1.078608618611381e-07,227388
Natribacillus,1.078608618611381e-07,1150774
Aliiroseovarius,1.078608618611381e-07,1658781
Diplosphaera,1.078608618611381e-07,1148783
Nitratifractor,1.078608618611381e-07,269260
Lechevalieria,1.078608618611381e-07,166974
Blastopirellula,1.078608618611381e-07,265487
Anaerofustis,1.078608618611381e-07,264995
Thermobaculum,1.078608618611381e-07,262406
Ilyobacter,1.078608618611381e-07,167639
Gulosibacter,1.078608618611381e-07,256818
Chlorobaculum,1.078608618611381e-07,256319
Mahella,1.078608618611381e-07,252965
Melioribacter,1.078608618611381e-07,1134403
Gillisia,1.078608618611381e-07,244698
Woodsholea,1.078608618611381e-07,240236
Halothece,1.078608618611381e-07,76023
Ulvibacter,1.078608618611381e-07,237444
Acetonema,1.078608618611381e-07,2373
Salinibacterium,1.078608618611381e-07,235888
Glutamicibacter,1.078608618611381e-07,1742989
Catelliglobosispora,1.078608618611381e-07,1121253
Halosimplex,1.078608618611381e-07,171163
Nodosilinea,1.078608618611381e-07,1120752
Saccharospirillum,1.078608618611381e-07,231683
Ignatzschineria,1.078608618611381e-07,112008
Saccharibacter,1.078608618611381e-07,231052
Desulfosarcina,1.078608618611381e-07,2299
Desulfobacterium,1.078608618611381e-07,2295
Desulfobacter,1.078608618611381e-07,2289
Faecalibacterium,1.078608618611381e-07,216851
Nautella,1.078608618611381e-07,481445
Paeniglutamicibacter,1.078608618611381e-07,1742990
Runella,1.078608618611381e-07,105
Arsenicibacter,1.078608618611381e-07,1914260
Peptoanaerobacter,1.078608618611381e-07,1913599
Tenacibaculum,1.078608618611381e-07,104267
Cellulophaga,1.078608618611381e-07,104264
Halodesulfovibrio,1.078608618611381e-07,1912771
Pseudopropionibacterium,1.078608618611381e-07,1912217
Raineyella,1.078608618611381e-07,1911549
Aciditerrimonas,1.078608618611381e-07,1042325
Streptomonospora,1.078608618611381e-07,104204
Gabonibacter,1.078608618611381e-07,1911312
Oscillochloris,1.078608618611381e-07,104175
Solitalea,1.078608618611381e-07,929509
Plantibacter,1.078608618611381e-07,190323
Salipaludibacillus,1.078608618611381e-07,1884449
Marinagarivorans,1.078608618611381e-07,1792291
Haematospirillum,1.078608618611381e-07,1804663
Allofrancisella,1.078608618611381e-07,1869285
Acetoanaerobium,1.078608618611381e-07,186831
Flavonifractor,1.078608618611381e-07,946234
Weeksella,1.078608618611381e-07,1013
Frigoribacterium,1.078608618611381e-07,96492
Flectobacillus,1.078608618611381e-07,101
Anaerobium,1.078608618611381e-07,1855714
Candidatus Kryptobacter,1.078608618611381e-07,1855364
Mobilicoccus,1.078608618611381e-07,984996
Lentimicrobium,1.078608618611381e-07,1840214
Persephonella,1.078608618611381e-07,182899
Plesiocystis,1.078608618611381e-07,191767
Mediterranea,1.078608618611381e-07,1926659
Micavibrio,1.078608618611381e-07,213485
Phocea,1.078608618611381e-07,1926663
Spiroplasma,1.078608618611381e-07,2132
Porphyromonas,1.078608618611381e-07,836
Psychroflexus,1.078608618611381e-07,83612
Pelagibacterium,1.078608618611381e-07,1082930
Thermobifida,1.078608618611381e-07,83677
Mycoplasma,1.078608618611381e-07,2093
Desulfonauticus,1.078608618611381e-07,206664
Allobaculum,1.078608618611381e-07,174708
Longispora,1.078608618611381e-07,203522
Halobiforma,1.078608618611381e-07,203193
Hippea,1.078608618611381e-07,84404
Rhodomicrobium,1.078608618611381e-07,1068
Candidatus Pelagibacter,1.078608618611381e-07,198251
Parascardovia,1.078608618611381e-07,196082
Terasakiella,1.078608618611381e-07,196080
Solirubrum,1.078608618611381e-07,1951300
Syntrophomonas,1.078608618611381e-07,862
Caldanaerobius,1.078608618611381e-07,862261
Fournierella,1.078608618611381e-07,1940255
Bernardetia,1.078608618611381e-07,1937972
Marinifilum,1.078608618611381e-07,866673
Eisenibacter,1.078608618611381e-07,1937963
Dubosiella,1.078608618611381e-07,1937008
Diplorickettsia,1.078608618611381e-07,873565
Mobilibacterium,1.078608618611381e-07,1935192
Vaginella,1.078608618611381e-07,1935184
Bittarella,1.078608618611381e-07,1929297
Pseudanabaena,1.078608618611381e-07,1152
Paraoerskovia,1.078608618611381e-07,665568
Flexithrix,1.078608618611381e-07,70992
Humibacillus,1.078608618611381e-07,556178
Malonomonas,1.078608618611381e-07,57039
Wenyingzhuangia,1.078608618611381e-07,1518147
Sulfurivirga,1.078608618611381e-07,364031
Haladaptatus,1.078608618611381e-07,367188
Croceicoccus,1.078608618611381e-07,1295327
Halonatronum,1.078608618611381e-07,150059
Methyloceanibacter,1.078608618611381e-07,1484898
Propionicicella,1.078608618611381e-07,348581
Flavisolibacter,1.078608618611381e-07,398041
Suttonella,1.078608618611381e-07,13275
Enorma,1.078608618611381e-07,1472762
Bacteriovorax,1.078608618611381e-07,146784
Spirochaeta,1.078608618611381e-07,146
Turicella,1.078608618611381e-07,144193
Candidatus Hepatobacter,1.078608618611381e-07,1274401
Flaviflexus,1.078608618611381e-07,1522056
Candidatus Midichloria,1.078608618611381e-07,411566
Acetobacterium,1.078608618611381e-07,33951
Candidatus Solibacter,1.078608618611381e-07,332162
Rickettsiella,1.078608618611381e-07,59195
Thalassobius,1.078608618611381e-07,335927
Thiorhodospira,1.078608618611381e-07,154346
Catenuloplanes,1.078608618611381e-07,33874
Candidatus Phytoplasma,1.078608618611381e-07,33926
Acidobacterium,1.078608618611381e-07,33973
Candidatus Endolissoclinum,1.078608618611381e-07,1263978
Luteococcus,1.078608618611381e-07,33983
Melghirimyces,1.078608618611381e-07,1236218
Tuberibacillus,1.078608618611381e-07,340096
Mariniradius,1.078608618611381e-07,1245590
Vulgatibacter,1.078608618611381e-07,1524214
Demequina,1.078608618611381e-07,577469
Thioploca,1.078608618611381e-07,40751
Actinospica,1.078608618611381e-07,414715
Sporanaerobacter,1.078608618611381e-07,165812
Psychroserpens,1.078608618611381e-07,49277
Dethiosulfatibacter,1.078608618611381e-07,448125
Sinosporangium,1.078608618611381e-07,1367968
